overall_qual,year_built,lot_area,gr_liv_area,total_bsmt_sf,full_bath,bedroom_abvgr,garage_cars,neighborhood_SawyerW,neighborhood_NAmes,neighborhood_Mitchel,neighborhood_NridgHt,neighborhood_Somerst,neighborhood_Sawyer,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_NoRidge,neighborhood_OldTown,neighborhood_SWISU,neighborhood_BrkSide,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_NWAmes,neighborhood_Timber,neighborhood_Crawfor,neighborhood_Greens,neighborhood_NPkVill,neighborhood_IDOTRR,neighborhood_Veenker,neighborhood_BrDale,neighborhood_Blueste,neighborhood_StoneBr,neighborhood_Blmngtn,neighborhood_MeadowV,neighborhood_GrnHill,garage_type_Detchd,garage_type_Attchd,garage_type_BuiltIn,garage_type_Basment,garage_type_2Types,garage_type_CarPort,kitchen_qual_Gd,kitchen_qual_TA,kitchen_qual_Ex,kitchen_qual_Fa,kitchen_qual_Po,bsmt_qual_Gd,bsmt_qual_TA,bsmt_qual_Ex,bsmt_qual_Fa,bsmt_qual_Po,y,y_scaled
-1.4664728044159276,-0.708499454160121,0.19992329425458433,0.040823624949630204,-0.32508167364124846,-1.021987401155326,0.2059921720278468,-1.0371220601333149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147500.0,-0.42410147241383406
0.6358587812250798,0.8129665972395004,-0.04887570452313699,1.0039038453562361,0.1308927290047791,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269790.0,1.1047664929987573
-0.7656956092022585,0.1514596183700998,-0.18983197181627046,-0.9300865159480863,-0.09379030998021996,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153500.0,-0.349089551631468
-1.4664728044159276,-2.858397135485673,0.1099797713151563,1.5461258393656463,-0.6180507342785512,0.7772367703207032,1.4096672285210494,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122500.0,-0.7366511423403594
-0.7656956092022585,-0.4108213136688907,0.5488459908317933,0.34227556385738894,0.8027390710677665,0.7772367703207032,0.2059921720278468,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173000.0,-0.1053008090887782
-0.06491841398858939,-0.24544456895154054,-0.03947862003692809,0.031036224335741935,1.0097999109166873,-1.021987401155326,0.2059921720278468,0.29818073040869925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167000.0,-0.1803127298711443
-1.4664728044159276,-1.7007599224642218,-0.5411039395150317,0.30704092164739116,0.19697597576507295,-1.021987401155326,1.4096672285210494,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,111500.0,-0.8741729971080306
-0.7656956092022585,0.1514596183700998,-0.11857074779585298,0.44602201036460465,1.4767881880227638,0.7772367703207032,1.4096672285210494,0.29818073040869925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,188000.0,0.08222899286713702
0.6358587812250798,1.0114186909003204,-0.06140515050474885,0.14261259133406823,1.1353580797612455,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,227000.0,0.5698064779525166
-0.7656956092022585,-1.0723282925382913,-0.21891818570215515,1.3542927873334363,-0.7436089031231095,0.7772367703207032,1.4096672285210494,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179500.0,-0.02403789490788161
-0.7656956092022585,-1.2046296883121714,-0.374417559938231,0.4655968115923812,-0.07396533595213181,0.7772367703207032,0.2059921720278468,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153000.0,-0.3553405450299985
-1.4664728044159276,-1.1384789904252313,-0.4957965678850959,-0.7225936229336549,-0.3316899983172778,-1.021987401155326,-0.9976828844653559,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89471.0,-1.1495792642604876
-0.7656956092022585,-0.47697201155583074,0.15752454401323704,0.5810881388362628,1.2322801750096766,-1.021987401155326,0.2059921720278468,1.6334835209507133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169000.0,-0.15530875627702226
-2.868027194843266,-1.6015338756338118,-0.07840939862265067,-1.3078801796441737,-0.8361254485875208,-1.021987401155326,-0.9976828844653559,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12789.0,-2.1082566158327203
-1.4664728044159276,-0.04699247529072038,-0.3800110626085934,-1.2452408157152886,-0.426409318673699,-1.021987401155326,0.2059921720278468,0.29818073040869925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120500.0,-0.7616551159344814
-0.06491841398858939,-0.708499454160121,0.2526140894093985,1.2877384631589959,0.3181285948256117,0.7772367703207032,1.4096672285210494,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243000.0,0.7698382667054928
-1.4664728044159276,-1.7007599224642218,-0.6601336763403444,-0.09424250352202794,-0.7083645048509527,0.7772367703207032,-0.9976828844653559,-2.372424850675329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113000.0,-0.8554200169124391
-0.7656956092022585,-1.5353831777468716,-0.48740631387955224,-0.297820436290904,-0.3823538208335031,-1.021987401155326,0.2059921720278468,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117000.0,-0.805412069724195
-0.7656956092022585,-0.17929387106460049,0.3404320813340888,-0.8106802284586494,-0.07396533595213181,-1.021987401155326,0.2059921720278468,0.29818073040869925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159950.0,-0.26845173679042444
-0.7656956092022585,-0.34467061578195063,-0.23648178408709322,-1.0494928034375233,-0.20613182947271952,-1.021987401155326,0.2059921720278468,0.29818073040869925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137500.0,-0.5491213403844443
-0.06491841398858939,0.1514596183700998,0.2205073840815181,-0.9124691948430874,-0.10039863465624935,-1.021987401155326,0.2059921720278468,1.6334835209507133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,169900.0,-0.14405696815966734
-0.06491841398858939,-0.807725500990531,-0.599276367286801,0.32074328250683476,-0.11802083379232771,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159000.0,-0.2803286242476324
-0.7656956092022585,0.8129665972395004,0.4228803106952312,-0.22735115187090843,0.6397337290590417,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177900.0,-0.04404107378317923
-0.06491841398858939,1.0775693887872606,-0.14911127237603192,0.02907874421296428,-0.5916174355744336,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,179000.0,-0.030288888306412118
-0.06491841398858939,-0.5761980583862408,-0.4437769930507252,-1.0103432009819702,-0.26780952644899375,-1.021987401155326,-0.9976828844653559,-1.0371220601333149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112500.0,-0.8616710103109696
-0.7656956092022585,-0.675424105216651,-0.3531622497908537,-1.2217510542419567,-0.39997601996958143,-1.021987401155326,-0.9976828844653559,0.29818073040869925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94000.0,-1.0929577660565983
1.336635976438749,0.7468158993525603,0.2353861011846822,0.24244407759572859,1.2476995992537452,0.7772367703207032,-0.9976828844653559,1.6334835209507133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,262000.0,1.007376015849652
0.6358587812250798,1.0775693887872606,-0.7743530008691454,-0.4994408889370024,0.3908201662619349,0.7772367703207032,-2.2013579409585584,0.29818073040869925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178000.0,-0.04279087510347313
-0.7656956092022585,-0.5100473604993008,0.5847562779755202,1.1174376924773401,-0.512317539462081,-1.021987401155326,1.4096672285210494,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165000.0,-0.20531670346526631
0.6358587812250798,1.1767954356176706,0.02898585264830817,-0.28216059530868276,-0.9462641931880106,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177439.0,-0.04980448969662436
-0.06491841398858939,0.1514596183700998,0.004821921112342431,-0.10990234450424917,0.8512001186919821,0.7772367703207032,-0.9976828844653559,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,159900.0,-0.2690768361302775
-0.7656956092022585,-1.7007599224642218,-0.23692926430072223,-0.4994408889370024,-0.10920973422428853,-1.021987401155326,0.2059921720278468,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100000.0,-1.0179458452742323
-0.7656956092022585,1.1437200866742006,-0.062076370825192344,-0.10990234450424917,-1.4837412668384005,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,174000.0,-0.0927988222917172
0.6358587812250798,0.08530892048315974,-0.08467412161345661,1.0978628912495636,0.23662592382124928,0.7772367703207032,1.4096672285210494,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168500.0,-0.16155974967555278
0.6358587812250798,-0.4108213136688907,0.5867699389368507,0.5889180593273734,0.9767582875365404,0.7772367703207032,-2.2013579409585584,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289000.0,1.3449296593702995
-0.06491841398858939,1.1437200866742006,-0.3531622497908537,-0.46616372684978225,0.45029508834619936,0.7772367703207032,-0.9976828844653559,0.29818073040869925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,185000.0,0.04472303247595397
-0.7656956092022585,-1.5353831777468716,-0.5317068550288228,-1.2452408157152886,-0.426409318673699,-1.021987401155326,-0.9976828844653559,-2.372424850675329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98000.0,-1.0429498188683544
-0.06491841398858939,0.7468158993525603,-0.1738345541790339,0.031036224335741935,-0.7722449767192368,0.7772367703207032,0.2059921720278468,0.29818073040869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,181316.0,-0.0013342868844188076
-0.7656956092022585,0.41606240991786003,-0.7258013976903994,-0.9046392743519768,-0.04312648746399469,0.7772367703207032,-0.9976828844653559,-1.0371220601333149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130000.0,-0.6428862413624018
